Video Id,Video Title,Channel Id,Video Tags,Channel Title
XuAR0zlllaM,Americans React to Philippines vs Indonesia vs Malaysia - Country Comparison!,UCAUgY9e_n2DhyZTgvPRoJnQ,"['philippines', 'philippines reaction', 'reaction to philippines', 'geography', 'geography reaction', 'culture', 'culture reaction', 'reaction to geography', 'reaction to culture', 'reaction', 'reaction to', 'react', 'react philippines', 'reacting to philippines', 'americans', 'americans react', 'american react to philippines', 'philippines food', 'philippines food reaction', 'food', 'food reaction', 'indonesia', 'indonesia reaction', 'react indonesia', 'reacting to indonesia', 'indonesia food', 'malaysia reaction', 'reaction to malaysia']",TriFate Geo
krOzZPUb738,Americans React to Philippines vs Indonesia vs Malaysia vs Thailand vs Vietnam!,UCAUgY9e_n2DhyZTgvPRoJnQ,"['vietnam reaction', 'reaction to vietnam', 'vietnam', 'thailand', 'thailand reaction', 'reaction to thailand', 'philippines', 'philippines reaction', 'reaction to philippines', 'reaction', 'reaction to', 'react', 'react philippines', 'reacting to philippines', 'americans', 'americans react', 'american react to philippines', 'indonesia reaction', 'reaction to indonesia', 'geography', 'react indonesia', 'reacting to indonesia', 'american react to indonesia', 'malaysia reaction', 'malaysia', 'reaction to malaysia']",TriFate Geo
HVruVUdSbUc,American Guys React to 8 Days In The Philippines,UCAUgY9e_n2DhyZTgvPRoJnQ,"['philippines reaction', 'filipino', 'the philippines', 'American Guys React to 8 Days In The Philippines', '8 Days In The Philippines reaction', '8 Days In The Philippines', 'americans', 'americans react', 'americans react to the philippines', 'philippines reaction video', 'reaction', 'reacting', 'react', 'american guys', 'american guys react', 'philippines travel', 'philippines history', 'philippines culture', 'reaction to the philippines', 'filipino food', 'philippines vlog', 'travel', 'travel video', 'geography video', '8 days']",TriFate Geo
nYBYvw74-DQ,American Guys React to THE HISTORY OF THE PHILIPPINES in 12 Minutes,UCAUgY9e_n2DhyZTgvPRoJnQ,"['THE HISTORY OF THE PHILIPPINES in 12 Minutes', 'THE HISTORY OF THE PHILIPPINES', 'history of the philippines', 'philippines history', 'the history of the philippines in 12 minutes reaction', 'reacts to the history of the philippines in 12 minutes', 'americans react to the history of the philippines', 'filipino history', 'history', 'history reaction', 'philippines reaction', 'filipino', 'philippines', 'philippines history reaction', 'american guys react to the history of the philippines', '12 minutes', 'geography']",TriFate Geo
a9ss9hxdc_g,Americans React to Top 10 Scary Filipino Urban Legends,UCAUgY9e_n2DhyZTgvPRoJnQ,"['Top 10 Scary Filipino Urban Legends reaction', 'urban legends', 'scary true stories', 'filipino urban legends', 'scary urban legends', 'most amazing top 10', 'americans react to Top 10 Scary Filipino Urban Legends', 'Top 10 Scary Filipino Urban Legends', 'filipino urban legends reaction', 'philippines urban legend', 'philippines urban legends reaction', 'mythical creatures', 'philippines mythical creatures', 'philippines', 'philippines reaction', 'filipino', 'filipino reaction', 'reaction', 'reacting', 'react', 'halloween']",TriFate Geo
iwzPLQ6-BDs,Americans React to The Philippines | Cinematic Video REACTION!!,UCAUgY9e_n2DhyZTgvPRoJnQ,"['philippines travel', 'the philippines', 'philippines vlog', 'philippines travel update', 'philippines travel guide', 'philippines travel restrictions', 'philippines', 'philppines reaction', 'reaction to philippines', 'reaction to the philippines', 'philippines nature', 'philippines cinematic video reaction', 'reaction to philippines cinematic video', 'philippines cinematic video', 'the philippines cinematic video reaction', 'nature reaction', 'travel', 'ph', 'pinoy', 'culture', 'history', 'culture reaction', 'cinematic', 'reaction']",TriFate Geo
uY3vtYJns9U,American Guys React To TOP 10 PHILIPPINES (Your DREAM Destination) By Lost Leblanc,UCAUgY9e_n2DhyZTgvPRoJnQ,"['TOP 10 PHILIPPINES', 'TOP 10 PHILIPPINES (Your DREAM Destination)', 'lost leblanc', 'lost leblanc philippines', 'lost leblanc reaction', 'philippines travel', 'the philippines', 'philippines vlog', 'philippines travel vlog', 'americans', 'american guys', '10 best places in the philippines', 'philippines reaction', 'the philippines reaction', 'americans react', 'geography', 'geography reaction', 'travel', 'traveling', 'travel video', 'pihlippines travel', 'reaction', 'reacting', 'reaction to the philippines', 'filipino', 'top 10']",TriFate Geo
hXqd0Uz6-e0,American Guys React to Hidilyn Diaz Wins the Philippines First-Ever Olympic Gold Medal | TOKYO 2021,UCAUgY9e_n2DhyZTgvPRoJnQ,"['Hidilyn Diaz Wins the Philippines First-Ever Olympic Gold Metal', 'hidilyn diaz', 'hidilyn diaz tokyo olympics full performance', 'hidilyn diaz reaction', 'hidilyn diaz medal ceremony', 'americans react to hidilyn diaz', 'americans react to the olympics', 'olympics 2021 reaction', 'olympics reaction', 'philippines', 'philippines olympics', 'philippines gold medal olympics 2021', 'philippines gold medal reaction', 'philippines reaction', 'filipino', 'american guys react', 'react', 'reaction', 'reacting', 'gold medal', 'tokyo']",TriFate Geo
Hdwd_-K413I,American Guys React to 10 MYTHICAL CREATURES in the PHILIPPINES (Part 1),UCAUgY9e_n2DhyZTgvPRoJnQ,"['mythical creatures', 'filipino mythical creatures', 'philippine folklore', 'happy reactions', 'philippines reaction', 'philippines', 'filipino', 'philippines myths', 'creatures', 'mythical creatures in the philippines', 'philippines culture', 'americans', 'american react', 'reaction', 'reacting', 'react', 'reaction to philippines mythical creatures', '10 MYTHICAL CREATURES in the PHILIPPINES', 'scary creatures', 'horror', 'scary', 'scary video', 'filipino reaction', 'filipino legends', 'mythical creatures reaction', 'myths', 'folklore', 'PH']",TriFate Geo
eSjAFI-wdic,"Americans React to What Can $10 Get You in MANILA, PHILIPPINES? (Filipino Street Food)",UCAUgY9e_n2DhyZTgvPRoJnQ,"['manila', 'filipino food', 'south east asia', 'Americans React to What Can $10 Get You in MANILA', 'What Can $10 Get You in MANILA', 'manila street market', 'manila street food', 'manila philippines', 'philippines', 'philippines reaction', 'filipino', 'americans react to the philippines', 'americans react', 'filipino reaction', 'manila reaction', 'street food', 'what can $10 get you in the philippines', 'reaction', 'reactin', 'reactin philippines', 'pilipino reaction', 'pilipino', 'metro manila', 'manila update']",TriFate Geo
5bnWQLbGuKc,Americans React to Best Lechon in Cebu | Philippines Food Reaction! (Best Ever Food Review Show),UCAUgY9e_n2DhyZTgvPRoJnQ,"['philippines travel', 'philippines travel update', 'philippines travel restrictions', 'philippines travel guide', 'philippines vlog', 'the philippines', 'philippines reaction', 'reaction to philippines', 'filipino reaction', 'reaction to filipino', 'pinoy reaction', 'lechon reaction', 'reaction to lechon', 'foreigners react to lechon', 'americans react to lechon', 'lechon restaurant philippines', 'philippines lechon reaction', 'philippines lechon', 'lechon kawali', 'lechon mukbang', 'lechon paksiw', 'food', 'reaction']",TriFate Geo
18oXZbC_RYI,Americans React to How The US Stole The Philippines!,UCAUgY9e_n2DhyZTgvPRoJnQ,"['philippines', 'philippines reaction', 'reaction to philippines', 'geography', 'geography reaction', 'culture', 'culture reaction', 'reaction to geography', 'reaction to culture', 'reaction', 'reaction to', 'react', 'react philippines', 'reacting to philippines', 'americans', 'americans react', 'american react to philippines', 'philippines food', 'philippines food reaction', 'food', 'food reaction', 'how the us stole the philippines reaction', 'how the us stole the philippines', 'americans react to how the us stole the philippines']",TriFate Geo
1MCRXw7u1qs,American Guys React to 7 Wonders of the Philippines (Amazing Places to See in the Philippines),UCAUgY9e_n2DhyZTgvPRoJnQ,"['philippines reaction', 'happiness crossing', 'happy reactions', 'american guys react to', 'americans react', 'american', '7 wonders of the philippines', '7 wonders of the philippines reaction', 'philippines', 'filipino', 'philippines reaction video', 'american guys react to 7 wonders of the philippines', 'amazing places in the philippines', '7 wonders', 'react', 'reacting', 'reaction to the philippines', 'reaction video', 'travel', 'geography', 'geography reaction', 'asia', 'the philippines', 'geography video', 'traveling', 'islands', 'wow']",TriFate Geo
bzjxxzxdeuM,Americans React to Jewish Rescue in The Philippines!,UCAUgY9e_n2DhyZTgvPRoJnQ,"['an open door: jewish rescue in the philippines', 'philippines', 'filipino', 'philippines reaction', 'reaction to philippines', 'culture', 'culture reaction', 'reaction to geography', 'reaction to culture', 'reaction', 'reaction to', 'react philippines', 'reacting to philippines', 'americans', 'americans react', 'american react to philippines', 'philippines food', 'philippines food reaction', 'how the philippines saved the jewish', 'an open door', 'reacting to filipino history', 'Jewish Rescue in The Philippines reaction']",TriFate Geo
LLWlON3rO84,"Americans React to JoKoy ""Rice is Rice"" Filipino Stand-up Comedy!",UCAUgY9e_n2DhyZTgvPRoJnQ,"['netflix is a joke', 'comedy', 'jo koy', 'netflix is joke', 'black lives matter', 'netflix comedy', 'jo koy reaction', 'reaction to jo koy', 'jokoy reaction', 'reaction to kokoy', 'jokoy', 'jo koy philippines', 'philippines reaction', 'reaction to philippines', 'pinoy', 'pinoy rEACTION', 'filipino reaction', 'stand up comedy reaction', 'filipino stand up comedian jo koy', 'filipino stand up comedy', 'reacting to philippines', 'americans react to philippines', 'foreigners react to philippines', 'pinoy christmas songs']",TriFate Geo
Zo6TM_iRyJc,Americans React to Filipino Street Food at Roxas Night Market in Davao! (Best Ever Food Review Show),UCAUgY9e_n2DhyZTgvPRoJnQ,"['filipino street food', 'davao', 'filipino food', 'street food', 'street food philippines reaction', 'street food philippines', 'philippines reaction', 'reaction to the philippines', 'reaction to philippines', 'philippines food reaction', 'filipino food reaction', 'reaction to filipino food', 'filipino street food reaction', 'reaction to filipino street food', 'food', 'food reaction', 'geography', 'geography reaction', 'americans react to filipino street food', 'davao food reaction', 'davao street food reaction', 'reaction']",TriFate Geo
W7D9L49Ez-U,Americans React To BAGYO KA LANG!! PINOY KAMI! Filipino Funny Moments!,UCAUgY9e_n2DhyZTgvPRoJnQ,"['BAGYO KA LANG reaction', 'reaction to BAGYO KA LANG', 'BAGYO KA LANG', 'filipino funny moments reaction', 'reaction to filipino funny moments', 'philippines funny moments', 'philippines funny moments reaction', 'reaction to filipinos during a typhoon', 'filipinos during a typhoon', 'filipinos', 'filipinos during a typhoon reaction', 'philippines', 'philippines reaction', 'reaction to philippines', 'filipinos typhoon', 'filipinos typhoon reaction', 'reaction to filipinos typhoons', 'pinoy kami', 'pinoy kami reaction']",TriFate Geo
jqEDYZ_jq3s,American Guys React to 10 RARE Animals Only Found in the Philippines 🇵🇭,UCAUgY9e_n2DhyZTgvPRoJnQ,"['rare animals', 'exotic philippines animals', 'deadliest philippines animals', 'rarest animals', 'rare animals in the world', 'wild animals', '10 RARE Animals Only Found in the Philippines reaction', 'americans react to 10 RARE Animals Only Found in the Philippines', '10 RARE Animals Only Found in the Philippines 🇵🇭', 'americans react', 'philippines', 'philippines reaction', 'americans react to the philippines', 'filipino', 'reaction', 'reacting', 'react', 'only in the philippines', 'travel', 'geography', 'mouse deer', 'animals']",TriFate Geo
ZHxnWGnmTEk,Americans React to 5 Wacky Things About Filipino Culture,UCAUgY9e_n2DhyZTgvPRoJnQ,"['philippines reaction', 'filipino', 'philippines', 'reaction', 'geography now philippines reaction', '5 Wacky Things About Filipino Culture reaction', 'americans react to 5 Wacky Things About Filipino Culture', '5 Wacky Things About Filipino Culture', '5 wacky things about the philippines', 'philippines culture shocks', 'culture shocks', 'americans react', 'reaction video', 'philippines reaction video', 'filipino reaction', 'reactors', 'americans', 'philippines travel', 'geography reaction', 'geography', 'asia', 'reacting', 'react']",TriFate Geo
biJBN1vOIDA,Americans React to the Ethnic Groups of the Philippines,UCAUgY9e_n2DhyZTgvPRoJnQ,"['ethnic groups', 'philippines demographics ethnic groups', 'philippines', 'ethnic groups in canada', 'largest ethnic groups in world', 'Americans React to the Ethnic Groups of the Philippines']",TriFate Geo
YQGnYrAuHi8,Americans React to TOP 10 International Movies Shot in the Philippines,UCAUgY9e_n2DhyZTgvPRoJnQ,"['philippines reaction', 'philippines', 'pinoy', 'geography now philippines reaction', 'reaction', 'TOP 10 International Movies Shot in the Philippines reaction', 'americans react to TOP 10 International Movies Shot in the Philippines', 'TOP 10 International Movies Shot in the Philippines', 'avengers philipppines', 'avengers endgame philippines reaction', 'americans react', 'amercans react to philippines', 'filipino', 'filipino reaction', 'reacting', 'react', 'geography reaction', 'geography', 'top 10 philippines', 'reactors']",TriFate Geo
kwMIisZ35QQ,Americans React to Trying Filipino Street Food For The First Time! (People Vs Food),UCAUgY9e_n2DhyZTgvPRoJnQ,"['street food', 'filipino food', 'street food philippines', 'Trying Filipino Street Food For The First Time', 'Americans React to Trying Filipino Street Food For The First Time', 'americans react to filipino street food', 'philippines', 'philippines reaction', 'reaction to philippines street food', 'philippines street food', 'street food reaction', 'americans react', 'reaction', 'reacting', 'react', 'reaction to filipino street food', 'filipino street food', 'first time', 'balut', 'balut reaction', 'filipino', 'ph food', 'american']",TriFate Geo
kOUQW-YbAeY,Americans React to Spectacular Skyline of Metro Manila Philippines 2021,UCAUgY9e_n2DhyZTgvPRoJnQ,"['Spectacular Skyline of Metro Manila Philippines 2021', 'metro manila skyline reaction', 'manila', 'philippines reaction', 'americans react', 'manila reaction', 'manila skyline 2021', 'manila skyline 2021 reaction', 'manila philippines', 'philippines', 'philippines reaction video', 'filipino', 'filipino reaction', 'american guys react', 'americans react to the philippines', 'american guys react to the philippines', 'skyline', 'reaction', 'reacting', 'react', 'reaction to the philippines', 'reacting to the philippines', 'metro', 'PH']",TriFate Geo
IXoVDl1oTs8,Americans React to What It's Like Living In THE PHILIPPINES!,UCAUgY9e_n2DhyZTgvPRoJnQ,"['philippines', 'filipino', 'living in the philippines', 'philippines travel', 'philippines vlog', 'moving to the philippines', 'philippines reaction', 'reaction to philippines', 'geography', 'culture', 'culture reaction', 'reaction to geography', 'reaction to culture', 'reaction', 'reaction to', 'react', 'react philippines', 'reacting to philippines', 'americans', 'americans react', 'american react to philippines', 'philippines food', 'philippines food reaction', 'food', 'food reaction', ""What It's Like Living In THE PHILIPPINES""]",TriFate Geo
XCDR6eJpc0M,Americans React to Do Filipinos Speak Spanish? | DEBUNKING MYTHS,UCAUgY9e_n2DhyZTgvPRoJnQ,"['spanish', 'spanish language in the philippines', 'spanish language', 'Do Filipinos Speak Spanish debunking myths reaction', 'Do Filipinos Speak Spanish', 'Do Filipinos Speak Spanish reaction', 'Do Filipinos Speak Spanish debunking myths', 'americans react', 'americans react to do filipinos speak spanish', 'spanish philippines', 'philippines react', 'filipino', 'americans react to the philippines', 'philippines reaction video', 'ph', 'ph reaction', 'do filipinos speak spanish reaction video', 'geography', 'asia', 'reactors']",TriFate Geo
