Video Id,Video Title,Link,BERTopic Topics
kyefcNqiZOA,What’s It Like LIVING In The PHILIPPINES?! Is This TRUE?! | Foreigners REACTION!,https://www.youtube.com/watch?v=kyefcNqiZOA,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (28.57%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (14.29%)

Topic 20: philippines, philippine, filipinos, filipino, (The Philippines and Spanish Colonization ) (14.29%)

Topic 37: philippines live, living philippines, (Living in the Philippines) (14.29%)

Topic 48: haircut, cutting hair, hair (Haircuts and Hair Cutting) (14.29%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (14.29%)
"
kykUbX2xTw4,FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG WALKING AROUND AT ROBINSON MALL,https://www.youtube.com/watch?v=kykUbX2xTw4,"Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (37.50%)

Topic 60: hungry, breakfast, lunch, eat, (Hunger and Meals) (37.50%)

Topic 108: lot rice, cook rice, (Rice and Cooking Rice) (12.50%)

Topic 116: lot food lot, food (Lots of Food) (12.50%)
"
l2YVDriQtmo,Reacting to FILIPINO MYTHICAL CREATURES Rap | Mikey Bustos | HALLOWEEN SPECIAL REACTION🎃,https://www.youtube.com/watch?v=l2YVDriQtmo,"Topic 0: sing song, song sing, (Singing and Songs) (33.33%)

Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (16.67%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (33.33%)

Topic 18: filipino english accent, accent (Filipino English Accent) (16.67%)
"
l3050mDF35E,INSANE FILIPINO MALL - Foreigners react to VENICE GRAND CANAL MALL in BGC Manila Philippines 🇵🇭,https://www.youtube.com/watch?v=l3050mDF35E,"Topic 8: food philippines, food filipino, (Filipino Food) (10.00%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (10.00%)

Topic 10: beaches, beach, sand beaches, (Beaches and Walking on the Beach) (10.00%)

Topic 12: happy birthday happy, happy (Happy Birthday) (10.00%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (10.00%)

Topic 27: bah bah bah, bah (Farm Animals and Sounds) (10.00%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (10.00%)

Topic 60: hungry, breakfast, lunch, eat, (Hunger and Meals) (10.00%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (10.00%)

Topic 82: fun, wow, town, mall, (Fun and Excitement) (10.00%)
"
l3q53uYhG5c,WOULD YOU CHOOSE A VERY PLAIN LOOKING FILIPINA OVER A HIGHLY ATTRACTIVE ONE IN THE PHILIPPINES?,https://www.youtube.com/watch?v=l3q53uYhG5c,"Topic 19: dating filipino, filipino dating, (Filipino Dating and Women) (50.00%)

Topic 39: dating, relationship, relationships, intimacy, (Dating and Relationships) (12.50%)

Topic 56: celebrities philippines, filipinos, filipino (Celebrities in the Philippines) (12.50%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (25.00%)
"
l4jA9-Kinks,FOREIGNER reacts to Difference Between CHINESE and FILIPINO,https://www.youtube.com/watch?v=l4jA9-Kinks,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (33.33%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (33.33%)

Topic 61: los filipinos, filipinos, philippines (Filipinos and Friendships) (33.33%)
"
l62LKcUAKgI,Foreigner Making Coconut Candy Over A Fire - Province Life Philippines,https://www.youtube.com/watch?v=l62LKcUAKgI,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (14.29%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (14.29%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (14.29%)

Topic 54: sugar coconut milk, sugar (Coconut Milk) (57.14%)
"
l8c3tgZNm0I,TRICKED by FOREIGNER and FILIPINO in the PHILIPPINES! Going Back To Mindanao,https://www.youtube.com/watch?v=l8c3tgZNm0I,"Topic 0: sing song, song sing, (Singing and Songs) (14.29%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (14.29%)

Topic 10: beaches, beach, sand beaches, (Beaches and Walking on the Beach) (14.29%)

Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (14.29%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (28.57%)

Topic 105: die die die, die (Beach Fun and Nonsense) (14.29%)
"
lDc5m69DlKk,"The Huge SM Mall Of Asia, Foreigners Big Time Shopping Spree! 🇵🇭",https://www.youtube.com/watch?v=lDc5m69DlKk,"Topic 0: sing song, song sing, (Singing and Songs) (10.00%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (10.00%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (10.00%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (10.00%)

Topic 17: tasty, flavor, flavors, delicious, (Taste and Flavor) (10.00%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (10.00%)

Topic 60: hungry, breakfast, lunch, eat, (Hunger and Meals) (10.00%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (10.00%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (10.00%)

Topic 116: lot food lot, food (Lots of Food) (10.00%)
"
lEgYxTAN36I,Our First Time in The Philippines' Provinces Didn't go as Planned 🇵🇭 #shorts,https://www.youtube.com/watch?v=lEgYxTAN36I,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (25.00%)

Topic 73: mahirap santa claus, mahirap (Santa Claus and Blessings) (25.00%)

Topic 87: mayon volcano, volcano, beautiful (Mayon Volcano and Scenery) (25.00%)

Topic 102: water walk, walk water, (Walking on Water) (25.00%)
"
lFDIdJ71AWQ,Juan Karlos is the SH*T! Waleska & Efra React to Juan Karlos - Ere for the first time,https://www.youtube.com/watch?v=lFDIdJ71AWQ,"Topic 0: sing song, song sing, (Singing and Songs) (66.67%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (33.33%)
"
lIqdJj4T1Cw,"Manila - Baguio, LUXURY VIP Bus!!  Foreigners FIRST Impressions of the City of Pines!?",https://www.youtube.com/watch?v=lIqdJj4T1Cw,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (16.67%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (16.67%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (16.67%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (16.67%)

Topic 112: rainy season, rainy, rain, (Rainy Season) (33.33%)
"
lJwPQhuSE1A,Foreigner Reacts to FILIPINO UNIVERSITY! University of Santo Tomas (UST)!,https://www.youtube.com/watch?v=lJwPQhuSE1A,"Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (7.69%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (7.69%)

Topic 26: beautiful building, modern buildings, (Beautiful and Modern Buildings) (46.15%)

Topic 75: exgirlfriend, boyfriend, guy, grandpas, (Relationships and Family) (7.69%)

Topic 80: playing game, game, game (Playing Games) (7.69%)

Topic 84: university philippines, universities philippines, (Universities in the Philippines) (23.08%)
"
lOF4vVxBQ-s,I Survived 24 Hours in the Philippines with No Money 🇵🇭,https://www.youtube.com/watch?v=lOF4vVxBQ-s,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (4.76%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (9.52%)

Topic 12: happy birthday happy, happy (Happy Birthday) (9.52%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (9.52%)

Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (4.76%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (9.52%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (9.52%)

Topic 73: mahirap santa claus, mahirap (Santa Claus and Blessings) (19.05%)

Topic 80: playing game, game, game (Playing Games) (4.76%)

Topic 82: fun, wow, town, mall, (Fun and Excitement) (4.76%)

Topic 95: filipino coffee, filipino, kananga, (Filipino Coffee) (4.76%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (9.52%)
"
lQfMYUon9fM,🇰🇷🇯🇵🇨🇳🇹🇭🇵🇭🇮🇩🇻🇳 Americans SHOCKED By Asians' English Differences!| The Demouchets REACT,https://www.youtube.com/watch?v=lQfMYUon9fM,"Topic 0: sing song, song sing, (Singing and Songs) (10.00%)

Topic 8: food philippines, food filipino, (Filipino Food) (10.00%)

Topic 16: tagay thai tagay, speak (Tagalog Language and Phrases) (60.00%)

Topic 49: speak spanish, filipino spanish, (Spanish Language and the Philippines) (10.00%)

Topic 84: university philippines, universities philippines, (Universities in the Philippines) (10.00%)
"
lQxl7v4iZRU,Americans React to The Philippines | 8 Days In The Philippines,https://www.youtube.com/watch?v=lQxl7v4iZRU,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (50.00%)

Topic 34: budget, budgeted, month budget, (Budgeting and Saving Money) (25.00%)

Topic 37: philippines live, living philippines, (Living in the Philippines) (25.00%)
"
lQznuY3DJME,British Army Soldier Reacts to Philippines Marine Force Recon (Special Operations),https://www.youtube.com/watch?v=lQznuY3DJME,"Topic 6: korean war, filipino soldiers, (The Korean War and Filipino Soldiers) (100.00%)
"
lSHh9qJOKjs,FOREIGNER reacts to FILIPINO Singing TALENT!!!,https://www.youtube.com/watch?v=lSHh9qJOKjs,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (33.33%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (66.67%)
"
lU6kLVcswVo,FOREIGNER reacts to PHILIPPINES vs INDIA in Outsorcing,https://www.youtube.com/watch?v=lU6kLVcswVo,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (14.29%)

Topic 18: filipino english accent, accent (Filipino English Accent) (28.57%)

Topic 32: solar philippines, philippines, foreign (Solar Power in the Philippines) (42.86%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (14.29%)
"
lVXOTTJ22rg,Foreigners Rights In The Philippines,https://www.youtube.com/watch?v=lVXOTTJ22rg,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (9.09%)

Topic 19: dating filipino, filipino dating, (Filipino Dating and Women) (9.09%)

Topic 37: philippines live, living philippines, (Living in the Philippines) (9.09%)

Topic 39: dating, relationship, relationships, intimacy, (Dating and Relationships) (36.36%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (9.09%)

Topic 43: philippine, philippines, filipinos, philippines (Safety in the Philippines) (9.09%)

Topic 55: foreigners, countries, overseas, country, (Foreigners and Countries) (9.09%)

Topic 60: hungry, breakfast, lunch, eat, (Hunger and Meals) (9.09%)
"
laMjQjbAHPg,Foreigners React to Kathniel Filipino Loveteam,https://www.youtube.com/watch?v=laMjQjbAHPg,"Topic 0: sing song, song sing, (Singing and Songs) (85.71%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (14.29%)
"
lbR5yzJz4uA,Our family in the PHILIPPINES just got BIGGER! 🇵🇭 | British Foreigner and Filipina VLOG,https://www.youtube.com/watch?v=lbR5yzJz4uA,"Topic 27: bah bah bah, bah (Farm Animals and Sounds) (85.71%)

Topic 59: feel foreigners philippines, philippines (Foreigners' Feelings About the Philippines) (14.29%)
"
ldUZ0fTOj7Y,Classic Filipino Date Course Experience! 💓 | Jowa Challenge ft. Benedict Cua,https://www.youtube.com/watch?v=ldUZ0fTOj7Y,"Topic 0: sing song, song sing, (Singing and Songs) (7.14%)

Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (7.14%)

Topic 12: happy birthday happy, happy (Happy Birthday) (21.43%)

Topic 29: nihar nihar nihar, ndo (Repeated Sounds and Nonsense) (7.14%)

Topic 33: spicy spicy spicy, spicy (Spicy Food) (7.14%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (7.14%)

Topic 70: singing japanese, wow japanese, (Singing in Japanese) (7.14%)

Topic 73: mahirap santa claus, mahirap (Santa Claus and Blessings) (7.14%)

Topic 76: filipinos, filipino, philippines philippines, (Filipinos and the Philippines) (7.14%)

Topic 80: playing game, game, game (Playing Games) (7.14%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (7.14%)

Topic 115: strong beer, japanese beer, (Beer and Alcohol) (7.14%)
"
lfBJnEJRlt8,What a moment! Latinos react to Amazing Filipina Singer in Crowd of David Foster's Concert,https://www.youtube.com/watch?v=lfBJnEJRlt8,"Topic 0: sing song, song sing, (Singing and Songs) (85.71%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (14.29%)
"
lmE0KCYGpSY,Foreigners first impressions of the Philippines ( Fiba World Cup Interview ),https://www.youtube.com/watch?v=lmE0KCYGpSY,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (6.25%)

Topic 7: living philippines, live philippines, (Living in the Philippines) (43.75%)

Topic 65: italy winning, italy winning (Italy Winning) (43.75%)

Topic 69: filipino pizza, pizza filipino, (Filipino Pizza) (6.25%)
"
lnxi--Rx6Po,Surprising Insights of being Married to a Filipino Man,https://www.youtube.com/watch?v=lnxi--Rx6Po,"Topic 19: dating filipino, filipino dating, (Filipino Dating and Women) (100.00%)
"
lqpsgJpgVBw,V305 - Pt 29 FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - Retiring in South East Asia vlog,https://www.youtube.com/watch?v=lqpsgJpgVBw,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (10.00%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (70.00%)

Topic 82: fun, wow, town, mall, (Fun and Excitement) (10.00%)

Topic 88: bureau immigration, immigration, passport, (Immigration and Passports) (10.00%)
"
lvnYzUBzNWA,"A FOREIGNERS CHRISTMAS JOURNEY IN THE PHILIPPINES... (Finn Snow, Tangub City Mindanao)",https://www.youtube.com/watch?v=lvnYzUBzNWA,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (16.67%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (16.67%)

Topic 45: christmas merry christmas, merry (Merry Christmas) (16.67%)

Topic 82: fun, wow, town, mall, (Fun and Excitement) (16.67%)

Topic 105: die die die, die (Beach Fun and Nonsense) (16.67%)

Topic 113: enjoy, happy, sig sig, (Enjoyment and Excitement) (16.67%)
"
lwno0Z10TDg,"Americans React to Philippines | Are Filipinos Asian, Hispanic, or Pacific Islander?",https://www.youtube.com/watch?v=lwno0Z10TDg,"Topic 7: living philippines, live philippines, (Living in the Philippines) (11.11%)

Topic 20: philippines, philippine, filipinos, filipino, (The Philippines and Spanish Colonization ) (33.33%)

Topic 23: philippines diverse, filipinos lot (Filipino People and Diversity) (22.22%)

Topic 41: filipino food, yummy, food, (Yummy Filipino Food) (11.11%)

Topic 49: speak spanish, filipino spanish, (Spanish Language and the Philippines) (11.11%)

Topic 61: los filipinos, filipinos, philippines (Filipinos and Friendships) (11.11%)
"
lxiqhrQ0LK4,Life Is Better In The Philippines!🇵🇭 Foreigners Living In The Philippines,https://www.youtube.com/watch?v=lxiqhrQ0LK4,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (6.25%)

Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (31.25%)

Topic 14: food philippines, food filipino, (Filipino Food and Eating) (6.25%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (6.25%)

Topic 36: banana queue banana, queue (Banana Queue) (6.25%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (6.25%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (6.25%)

Topic 64: filipino ice cream, filipino (Filipino Ice Cream) (6.25%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (12.50%)

Topic 69: filipino pizza, pizza filipino, (Filipino Pizza) (12.50%)
"
m1j_vdxoAPo,Korean Kids Try Filipino Birthday Party Food for the First Time 🇵🇭🇰🇷 | Korean Ate,https://www.youtube.com/watch?v=m1j_vdxoAPo,"Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (16.67%)

Topic 14: food philippines, food filipino, (Filipino Food and Eating) (16.67%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (16.67%)

Topic 29: nihar nihar nihar, ndo (Repeated Sounds and Nonsense) (16.67%)

Topic 33: spicy spicy spicy, spicy (Spicy Food) (33.33%)
"
m2rZfVLkRJ8,"Koreans React to OPM #7 (Sarah Geronimo, This Band, Shanti Dope) | EL's Planet",https://www.youtube.com/watch?v=m2rZfVLkRJ8,"Topic 0: sing song, song sing, (Singing and Songs) (42.86%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (14.29%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (28.57%)

Topic 70: singing japanese, wow japanese, (Singing in Japanese) (14.29%)
"
m44h896PTUg,"Foreigners Hiked BEAUTIFUL Taal Volcano, Philippines! The smallest ACTIVE Volcano in the WORLD!",https://www.youtube.com/watch?v=m44h896PTUg,"Topic 10: beaches, beach, sand beaches, (Beaches and Walking on the Beach) (28.57%)

Topic 30: beautiful beach beautiful, beach (Beautiful Beaches) (7.14%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (7.14%)

Topic 87: mayon volcano, volcano, beautiful (Mayon Volcano and Scenery) (7.14%)

Topic 102: water walk, walk water, (Walking on Water) (42.86%)

Topic 105: die die die, die (Beach Fun and Nonsense) (7.14%)
"
